id,phase,kind,tag,cycle_day_min,cycle_day_max,title,body
841,luteal,food,Nourish,17,28,Vitamin C for adrenal support,The adrenal glands use large amounts of vitamin C. Supplementing in the luteal phase supports cortisol regulation and immune function.
842,luteal,food,Nourish,17,28,Probiotic yogurt daily,A daily serving of live culture yogurt supports the gut microbiome that is disrupted by progesterone dominance in the luteal phase.
843,luteal,food,Nourish,17,28,Maca for luteal support,Maca root has adaptogenic effects that support progesterone and reduce the fatigue and mood changes of the luteal phase.
844,luteal,food,Nourish,22,28,Pre-menstrual iron load,Eating particularly iron-rich meals in days 25-28 prepares the body for the iron loss that will begin in the next 48 hours.
845,luteal,food,Nourish,17,28,Avoid raw onion and garlic,Cooked alliums are fine but raw onion and garlic ferment in the gut and significantly worsen the bloating of the luteal phase.
846,luteal,food,Nourish,17,28,Slow-release protein timing,Eating a slow-digesting protein source like casein yogurt before bed supports overnight muscle repair and reduces morning luteal fatigue.
847,luteal,food,Nourish,17,28,Support liver with lemon morning,Warm water with half a lemon first thing stimulates bile production and supports the liver in processing the progesterone peak.
848,luteal,food,Nourish,17,28,Reduce FODMAP foods if bloated,High-FODMAP foods like apples beans and wheat significantly worsen luteal bloating in sensitive individuals. A brief reduction helps.
849,luteal,food,Nourish,17,28,Calorie cycling awareness,Your body burns 100-300 more calories per day in the luteal phase due to elevated basal metabolic rate. This is normal and expected.
850,luteal,food,Nourish,17,28,Inositol powder in drinks,Myo-inositol supports insulin sensitivity and serotonin signalling. Adding a teaspoon to water or juice daily reduces PMS significantly.
851,luteal,food,Nourish,17,28,Baked apple with cinnamon,Warm baked apple satisfies sweet cravings provides fibre and pectin for gut health and cinnamon for blood sugar balance.
852,luteal,food,Nourish,17,28,Chaste berry powder,Vitex powder added to a smoothie in the morning during the luteal phase supports progesterone and reduces PMS over time.
853,luteal,food,Nourish,17,28,Serotonin lunch formula,A lunch of complex carbohydrates lean protein and leafy greens provides the three-part formula for optimal afternoon serotonin.
854,luteal,food,Nourish,17,28,Avoid MSG and additives,Monosodium glutamate and artificial additives worsen headaches and mood instability in the luteal phase for sensitive individuals.
855,luteal,food,Nourish,17,28,Rhodiola for fatigue,Rhodiola rosea adaptogen taken in the morning reduces the fatigue and mental exhaustion characteristic of the luteal phase.
856,luteal,food,Nourish,17,28,Shatavari for female balance,Shatavari is an Ayurvedic herb used specifically for female hormonal balance. It supports progesterone and reduces PMS symptoms.
857,luteal,food,Nourish,17,28,Gentle digestive enzymes,A broad-spectrum digestive enzyme with meals reduces the bloating and discomfort caused by progesterone-slowed digestion.
858,luteal,move,Move,17,28,Slow flow stretching post-work,A 20-minute slow stretching session after work releases the physical tension that accumulates during a sedentary luteal day.
859,luteal,move,Move,17,28,Stand and stretch hourly,Setting an hourly reminder to stand stretch and breathe prevents the stiffness and circulatory sluggishness of luteal sedentary days.
860,luteal,move,Move,17,28,Bouncing on a trampoline,Gentle rebounding on a mini trampoline stimulates the lymphatic system reduces fluid retention and is low impact for the luteal phase.
861,luteal,move,Move,17,28,Art of gentle walking,Make every walk this week deliberate - notice your surroundings breathe consciously and consider it a moving meditation.
862,luteal,move,Move,17,28,Gentle horse riding,If accessible the slow rhythmic motion of gentle riding has unique therapeutic and movement benefits for the luteal phase.
863,luteal,move,Move,17,28,Nature deficit remedy,Spending time in nature measurably reduces cortisol. A park a garden or even a tree-lined street counts for luteal benefits.
864,luteal,move,Move,22,28,No new exercises this week,The late luteal phase is not the time to learn new movement skills. Familiar gentle movements that require no cognitive loading.
865,luteal,move,Move,17,28,Forward fold at desk,Standing up and folding forward over your legs at your desk for 60 seconds provides a quick nervous system reset during the luteal day.
866,luteal,move,Move,17,28,Slow swimming with fins,Fins reduce the effort required for swimming while maintaining the warmth of water and the gentle decompression of being submerged.
867,luteal,move,Move,17,28,Partner stretching,Being gently stretched by a partner provides the benefit of deeper stretching with the oxytocin of physical connection.
868,luteal,mood,Mind,17,28,Future self letter,Write a letter to yourself from 6 months in the future describing how things have improved. Surprisingly effective for luteal perspective.
869,luteal,mood,Mind,17,28,Boundary audit,What boundaries have you been neglecting. The luteal phase makes the cost of overstepped boundaries viscerally clear.
870,luteal,mood,Mind,17,28,Reduce your goals this week,Take your goal list and cut it by 50 percent for this week. The remaining 50 percent is still ambitious for luteal capacity.
871,luteal,mood,Mind,17,28,Organise one drawer,The small completable task of organising a single drawer provides the achievement satisfaction the luteal brain craves.
872,luteal,mood,Mind,17,28,Plan next month now,Using the clarity of the early luteal phase plan your follicular and ovulation phases for next cycle while the contrast is visible.
873,luteal,mood,Mind,17,28,Emotional regulation playlist,Create a specific playlist for the luteal phase that you know helps regulate your mood. Music is the fastest emotional intervention.
874,luteal,mood,Mind,22,28,Hold decisions until follicular,Career life and relationship decisions that feel urgent in late luteal almost always look different in the follicular phase.
875,luteal,mood,Mind,17,28,Name the cognitive distortion,PMS thinking tends toward catastrophising all-or-nothing and mind reading. Naming the distortion breaks its automatic power.
876,luteal,mood,Mind,17,28,Prepare for next week,Spending 20 minutes on Sunday preparing for the week ahead reduces the cognitive load during the potentially heavier luteal week ahead.
877,luteal,mood,Mind,17,28,Compassion meditation,A loving kindness or compassion meditation is particularly supportive in the luteal phase when the inner critic is loudest.
878,luteal,mood,Mind,17,28,Acknowledge what you are carrying,Name the things you are holding right now. Acknowledging each one reduces the diffuse anxiety of carrying it all unconsciously.
879,luteal,mood,Mind,17,28,Simplify your environment,A cluttered physical space amplifies mental clutter in the luteal phase. Spend 10 minutes clearing your immediate environment.
880,luteal,mood,Mind,22,28,Anticipate the shift,Knowing that your period will begin soon and that energy will feel very different by day 2 or 3 makes the late luteal more bearable.
881,luteal,mood,Mind,17,28,Lower your voice volume,Luteal irritability is often triggered by overstimulation. Consciously lowering your speaking volume creates immediate physiological calm.
882,luteal,mood,Mind,17,28,Make a done list not a to-do list,Instead of what you need to do write everything you have already done today. The luteal brain underestimates its own output enormously.
883,luteal,care,Care,17,28,Magnesium lotion before bed,Magnesium body lotion applied to skin absorbs transdermally and reduces the muscular tension anxiety and sleep disruption of the luteal phase.
884,luteal,care,Care,17,28,Avoid over-the-counter sleep aids,Many sleep aids disrupt the architecture of sleep. Magnesium chamomile and sleep hygiene are safer for hormone-disrupted luteal sleep.
885,luteal,care,Care,17,28,Iron-rich supplement consideration,If blood tests show low ferritin a chelated iron supplement taken during the luteal and menstrual phases prevents depletion.
